IntDate,HHID,RprtSrc,Valid,OwnCttl,CttlOwnd,OwnGts,GtsOwnd,OwnShp,ShpOwnd,OwnChckns,ChcknsOwnd,OwnChcks,ChcksOwnd,ChicksNum,AnmlsAbrtn,CwAbrtd,AbrtdCws,GtAbrtd,AbrtdGts,ShpAbrtd,AbrtdShp,AnmlsDd,CwsDd,DdCws,GtsDd,DdGts,ShpDd,DdShp,ChcknDd,DdChckn,ChcksDd,DdChcks,AnmlsSck,CwSck,SickCows,BORprdctv,BOUddr,BORsprtry,BODgstv,BOUrgntl,BOMsclskltl,BONrvs,BOSkn,GtsSck,SckGts,CPRprdctv,CPUddr,CPRsprtry,CPDgstv,CPUrgntl,CPMsclskltl,CPNrvs,CPSkn,ShpSck,SckShp,OVRprdctve,OVUddr,OVRsprtry,OVDgstv,OVUrgntl,OVMsclskltl,OVNrvs,OVSkn,Valid1
21/06/2018,10-128-5,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
21/06/2018,10-94-5,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
21/06/2018,13-265-3,Household Interviews,1,1,10,1,7,1,13,0,0,0,99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
21/06/2018,49-270-2,Toll Free Number,1,1,5,1,4,1,8,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,Yes
21/06/2018,13-111-4,Household Interviews,1,1,1,0,0,1,1,1,10,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,1,0,0,0,0,0,Yes
21/06/2018,68-16-11,Toll Free Number,1,0,0,0,0,1,7,1,7,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,1,1,0,0,0,0,Yes
21/06/2018,13-83-5,Toll Free Number,1,1,22,0,0,1,19,1,16,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
21/06/2018,35-26-4,Toll Free Number,1,1,8,0,0,1,1,1,6,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,49-228-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,49-152-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,53-23-6,Toll Free Number,1,1,7,0,0,0,0,1,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,49-60-6,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,10-67-15,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,10-68-6,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,67-76-3,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,10-69-11,Household Interviews,1,1,3,0,0,0,0,1,9,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,67-64-7,Toll Free Number,1,1,12,1,2,0,0,1,20,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,67-38-9,Toll Free Number,1,1,8,1,14,1,3,1,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,55-50-7,Household Interviews,1,1,6,1,6,1,3,1,4,1,2,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,55-178-4,Household Interviews,1,0,0,1,13,0,0,1,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,49-23-4,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,28-80-9,Toll Free Number,1,1,14,1,12,1,12,1,8,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,28-79-9,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,49-158-3,Toll Free Number,1,1,8,1,10,0,0,1,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
22/06/2018,28-77-10,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
22/06/2018,28-310-3,Household Interviews,1,1,2,1,6,1,7,1,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,1,Yes
22/06/2018,13-160-7,Toll Free Number,1,1,6,1,8,1,12,1,7,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,1,1,0,0,1,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,Yes
25/06/2018,55-247-3,Toll Free Number,1,1,3,1,9,1,4,1,5,0,99,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
25/06/2018,13-255-1,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
25/06/2018,49-69-4,Toll Free Number,1,1,3,1,5,0,0,1,6,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,99,99,99,99,99,99,99,99,Yes
25/06/2018,13-278-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
25/06/2018,10-120-4,Household Interviews,1,1,4,0,0,1,7,1,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
25/06/2018,10-126-7,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
25/06/2018,10-150-8,Household Interviews,1,1,2,1,3,1,2,1,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,Yes
25/06/2018,55-16-19,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
25/06/2018,53-60-9,Toll Free Number,1,1,3,1,6,1,2,1,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,1,1,0,0,0,0,Yes
25/06/2018,49-7-2,Toll Free Number,1,1,4,1,10,0,0,1,2,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
25/06/2018,53-4-3,Toll Free Number,1,1,6,1,7,1,9,1,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,Yes
25/06/2018,49-23-4,Toll Free Number,1,1,8,1,12,0,0,1,8,1,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
26/06/2018,55-331-2,Toll Free Number,1,1,13,1,2,1,1,1,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,Yes
26/06/2018,10-18-11,Household Interviews,1,1,2,1,2,0,0,1,21,1,4,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
26/06/2018,53-19-6,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
26/06/2018,10-17-4,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
26/06/2018,53-18-6,Household Interviews,1,1,8,1,7,0,0,1,4,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
26/06/2018,10-20-10,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
26/06/2018,53-16-5,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
26/06/2018,53-90-5,Household Interviews,1,0,0,1,2,0,0,1,4,1,1,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
26/06/2018,10-19-3,Household Interviews,1,1,1,1,5,1,6,1,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,Yes
26/06/2018,10-182-4,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
26/06/2018,13-151-3,Household Interviews,1,1,5,0,0,1,7,1,2,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
26/06/2018,28-48-4,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
26/06/2018,28-118-7,Household Interviews,1,1,17,1,3,1,26,1,12,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
26/06/2018,28-73-3,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
26/06/2018,28-80-10,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
27/06/2018,28-59-4,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
27/06/2018,53-25-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
27/06/2018,10-29-3,Household Interviews,1,1,3,1,5,1,1,1,5,1,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
27/06/2018,10-29-3,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
27/06/2018,10-22-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
27/06/2018,53-110-6,Household Interviews,1,1,4,1,10,0,0,1,16,1,2,14,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
27/06/2018,53-34-7,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
27/06/2018,49-60-6,Toll Free Number,1,0,0,1,3,1,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,Yes
27/06/2018,49-163-9,Toll Free Number,1,1,8,0,0,0,0,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
27/06/2018,13-260-2,Toll Free Number,1,1,1,1,5,0,0,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
27/06/2018,13-45-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
27/06/2018,13-225-5,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
27/06/2018,28-312-3,Toll Free Number,1,1,8,1,15,1,16,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,Yes
27/06/2018,28-312-3,Toll Free Number,1,1,8,1,15,1,16,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,Yes
27/06/2018,10/02/2008,Toll Free Number,1,1,5,1,2,1,8,1,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
28/06/2018,53-136-4,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,53-39-6,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,35-60-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,28-68-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,35-16-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,35-67-4,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,13-26-10,Toll Free Number,1,1,9,1,4,1,8,1,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,0,Yes
28/06/2018,55-79-3,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,49-85-8,Toll Free Number,1,1,3,1,4,0,0,1,3,1,2,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
28/06/2018,10-154-4,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,10-271-2,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,53-57-5,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,55-61-9,Toll Free Number,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,28-335-2,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
28/06/2018,67-7-3,Toll Free Number,1,1,4,1,5,1,5,1,7,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
28/06/2018,13-196-7,Toll Free Number,1,1,4,1,7,1,1,1,7,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,99,99,99,99,99,99,99,1,1,0,0,0,1,0,0,0,1,0,0,99,99,99,99,99,99,99,99,Yes
29/06/2018,53-105-6,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
29/06/2018,28-347-2,Household Interviews,1,0,0,1,3,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,Yes
29/06/2018,53-57-5,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
29/06/2018,28-48-4,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
29/06/2018,53-47-6,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
29/06/2018,28-114-3,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
29/06/2018,28-44-3,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
29/06/2018,35-29-3,Household Interviews,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,0,0,99,99,99,99,99,99,99,99,No
